cell #, vertex #, lat, lon
071, 02, 33.708336, -118.125000
071, 03, 33.625000, -118.125000
071, 04, 33.625000, -118.041672
071, 05, 33.708336, -118.041672
072, 01, 33.791664, -118.041672
072, 02, 33.791664, -118.125000
072, 03, 33.708336, -118.125000
072, 04, 33.708336, -118.041672
072, 05, 33.791664, -118.041672
073, 01, 33.791664, -118.125000
073, 02, 33.791664, -118.208328
073, 03, 33.708336, -118.208328
073, 04, 33.708336, -118.125000
073, 05, 33.791664, -118.125000
074, 01, 33.791664, -118.208328
074, 02, 33.791664, -118.291672
074, 03, 33.708336, -118.291672
074, 04, 33.708336, -118.208328
074, 05, 33.791664, -118.208328
075, 01, 33.708336, -118.208328
075, 02, 33.708336, -118.291672
075, 03, 33.625000, -118.291672
075, 04, 33.625000, -118.208328
075, 05, 33.708336, -118.208328
076, 01, 33.708336, -118.291672
076, 02, 33.708336, -118.375000
076, 03, 33.625000, -118.375000
076, 04, 33.625000, -118.291672
076, 05, 33.708336, -118.291672
077, 01, 33.708336, -118.375000
077, 02, 33.708336, -118.458328
077, 03, 33.625000, -118.458328
077, 04, 33.625000, -118.375000
077, 05, 33.708336, -118.375000
078, 01, 33.791664, -118.375000
078, 02, 33.791664, -118.458328
078, 03, 33.708336, -118.458328
078, 04, 33.708336, -118.375000
078, 05, 33.791664, -118.375000
079, 01, 33.875000, -118.375000
079, 02, 33.875000, -118.458328
079, 03, 33.791664, -118.458328
079, 04, 33.791664, -118.375000
079, 05, 33.875000, -118.375000
080, 01, 33.875000, -118.458328
080, 02, 33.875000, -118.541672
080, 03, 33.791664, -118.541672
080, 04, 33.791664, -118.458328
080, 05, 33.875000, -118.458328
081, 01, 33.958336, -118.458328
081, 02, 33.958336, -118.541672
081, 03, 33.875000, -118.541672
081, 04, 33.875000, -118.458328
081, 05, 33.958336, -118.458328
082, 01, 34.041664, -118.458328
082, 02, 34.041664, -118.541672
082, 03, 33.958336, -118.541672
082, 04, 33.958336, -118.458328
082, 05, 34.041664, -118.458328
083, 01, 34.041664, -118.541672
083, 02, 34.041664, -118.625000
083, 03, 33.958336, -118.625000
083, 04, 33.958336, -118.541672
083, 05, 34.041664, -118.541672
084, 01, 34.125000, -118.541672
084, 02, 34.125000, -118.625000
084, 03, 34.041664, -118.625000
084, 04, 34.041664, -118.541672
084, 05, 34.125000, -118.541672
085, 01, 34.125000, -118.625000
085, 02, 34.125000, -118.708328
085, 03, 34.041664, -118.708328
085, 04, 34.041664, -118.625000
085, 05, 34.125000, -118.625000
086, 01, 34.125000, -118.708328
086, 02, 34.125000, -118.791672
086, 03, 34.041664, -118.791672
086, 04, 34.041664, -118.708328
086, 05, 34.125000, -118.708328
087, 01, 34.125000, -118.791672
087, 02, 34.125000, -118.875000
087, 03, 34.041664, -118.875000
087, 04, 34.041664, -118.791672
087, 05, 34.125000, -118.791672
088, 01, 34.125000, -118.875000
088, 02, 34.125000, -118.958328
088, 03, 34.041664, -118.958328
088, 04, 34.041664, -118.875000
088, 05, 34.125000, -118.875000
089, 01, 34.125000, -118.958328
089, 02, 34.125000, -119.041672
089, 03, 34.041664, -119.041672
089, 04, 34.041664, -118.958328
089, 05, 34.125000, -118.958328
090, 01, 34.125000, -119.041672
090, 02, 34.125000, -119.125000
090, 03, 34.041664, -119.125000
090, 04, 34.041664, -119.041672
090, 05, 34.125000, -119.041672
091, 01, 34.125000, -119.125000
091, 02, 34.125000, -119.208328
091, 03, 34.041664, -119.208328
091, 04, 34.041664, -119.125000
091, 05, 34.125000, -119.125000
092, 01, 34.125000, -119.208328
092, 02, 34.125000, -119.291672
