cell #, vertex #, lat, lon
040, 09, 37.500000, -122.554033
040, 10, 37.445969, -122.500000
040, 11, 37.541664, -122.375000
041, 01, 37.791664, -122.458328
041, 02, 37.875000, -122.458328
041, 03, 37.875000, -122.541672
041, 04, 37.875000, -122.625000
041, 05, 37.875000, -122.708328
041, 06, 37.958336, -122.708328
041, 07, 37.855196, -122.833336
041, 08, 37.833332, -122.811471
041, 09, 37.789146, -122.750000
041, 10, 37.789146, -122.666664
041, 11, 37.773825, -122.583336
041, 12, 37.750000, -122.559510
041, 13, 37.791664, -122.458328
042, 01, 37.958336, -122.708328
042, 02, 37.958336, -122.791672
042, 03, 37.958336, -122.875000
042, 04, 38.041664, -122.875000
042, 05, 38.125000, -122.875000
042, 06, 38.166668, -122.976174
042, 07, 38.083332, -122.976174
042, 08, 38.000000, -122.978136
042, 09, 37.916668, -122.974365
042, 10, 37.873331, -122.916664
042, 11, 37.855196, -122.833336
042, 12, 37.958336, -122.708328
043, 01, 38.125000, -122.875000
043, 02, 38.208336, -122.875000
043, 03, 38.291664, -122.875000
043, 04, 38.291664, -122.958328
043, 05, 38.375000, -122.958328
043, 06, 38.375000, -123.041672
043, 07, 38.333332, -123.139255
043, 08, 38.275531, -123.083336
043, 09, 38.250000, -123.059510
043, 10, 38.190493, -123.000000
043, 11, 38.166668, -122.976174
043, 12, 38.125000, -122.875000
044, 01, 38.375000, -123.041672
044, 02, 38.458336, -123.041672
044, 03, 38.458336, -123.125000
044, 04, 38.541664, -123.125000
044, 05, 38.541664, -123.208328
044, 06, 38.625000, -123.208328
044, 07, 38.521863, -123.333336
044, 08, 38.500000, -123.311471
044, 09, 38.442302, -123.250000
044, 10, 38.416668, -123.224365
044, 11, 38.358967, -123.166664
044, 12, 38.333332, -123.139255
044, 13, 38.375000, -123.041672
045, 01, 38.625000, -123.208328
045, 02, 38.625000, -123.291672
045, 03, 38.708336, -123.291672
045, 04, 38.708336, -123.375000
045, 05, 38.708336, -123.458328
045, 06, 38.666668, -123.557803
045, 07, 38.625378, -123.500000
045, 08, 38.606818, -123.416664
045, 09, 38.583332, -123.394802
045, 10, 38.521863, -123.333336
045, 11, 38.625000, -123.208328
046, 01, 38.708336, -123.458328
046, 02, 38.791664, -123.458328
046, 03, 38.791664, -123.541672
046, 04, 38.875000, -123.541672
046, 05, 38.875000, -123.625000
046, 06, 38.916668, -123.728136
046, 07, 38.833332, -123.728136
046, 08, 38.771863, -123.666664
046, 09, 38.750000, -123.644802
046, 10, 38.690493, -123.583336
046, 11, 38.666668, -123.557803
046, 12, 38.708336, -123.458328
047, 01, 38.875000, -123.625000
047, 02, 38.958336, -123.625000
047, 03, 39.041664, -123.625000
047, 04, 39.125000, -123.625000
047, 05, 39.125000, -123.708328
047, 06, 39.166668, -123.811471
047, 07, 39.083332, -123.811471
047, 08, 39.021863, -123.750000
047, 09, 39.000000, -123.728136
047, 10, 38.916668, -123.728136
047, 11, 38.875000, -123.625000
048, 01, 39.125000, -123.708328
048, 02, 39.208336, -123.708328
048, 03, 39.291664, -123.708328
048, 04, 39.291664, -123.791672
048, 05, 39.375000, -123.791672
048, 06, 39.416668, -123.894802
048, 07, 39.333332, -123.894802
048, 08, 39.250000, -123.894802
048, 09, 39.188531, -123.833336
048, 10, 39.166668, -123.811471
048, 11, 39.125000, -123.708328
049, 01, 39.375000, -123.791672
049, 02, 39.458336, -123.791672
049, 03, 39.541664, -123.791672
049, 04, 39.625000, -123.791672
049, 05, 39.708336, -123.791672
049, 06, 39.791664, -123.791672
049, 07, 39.688531, -123.916664
049, 08, 39.666668, -123.894802
049, 09, 39.583332, -123.891134
049, 10, 39.500000, -123.894802
049, 11, 39.416668, -123.894802
049, 12, 39.375000, -123.791672
